Provience,City,CompanyShortName,IndustryField,Upper class of industry
上海,上海,上海好买信投资管理有限公司,电子商务 · 金融,"IT技术,金融财经"
上海,上海,上海佰万仓网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海景格科技股份有限公司,移动互联网 · 教育,"IT技术,生活服务"
上海,上海,上海糖玩国际旅行社有限公司,旅游,生活服务
上海,上海,广州依时货拉拉科技科技有限公司上海分公司,移动互联网 · O2O,IT技术
上海,上海,金砖国际投资有限公司上海分公司,O2O · 金融,"IT技术,金融财经"
上海,上海,上海点未信息科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海云贝网络科技有限公司,电子商务 · 数据服务,IT技术
上海,上海,深圳盒子支付信息技术有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,深圳市赢时胜信息技术股份有限公司,金融,金融财经
上海,上海,上海乐融金融信息服务有限公司,金融,金融财经
上海,上海,上海盛世大联汽车服务有限公司,O2O,IT技术
上海,上海,上海窗知数码科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
上海,上海,上海置微信息科技有限公司,招聘,生活服务
上海,上海,上海找油信息科技有限公司,其他,其他
上海,上海,南昌益盾科技有限公司,电子商务 · O2O,IT技术
上海,上海,上海渝徽投资咨询有限公司,金融,金融财经
上海,上海,魔利互通（北京）信息技术有限公司,移动互联网,IT技术
上海,上海,上海同道信息技术有限公司,移动互联网 · 企业服务,IT技术
上海,上海,上海奇筑网络科技有限公司,电子商务 · 企业服务,IT技术
上海,上海,上海安厨网络科技有限公司,移动互联网 · O2O,IT技术
上海,上海,天津市基理科技有限公司,电子商务 · 企业服务,IT技术
上海,上海,上海瑛麒动漫科技有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
上海,上海,上海名传信息技术有限公司,电子商务 · 数据服务,IT技术
上海,上海,上海中赢金融信息服务有限公司,金融,金融财经
上海,上海,上海飞牛集达电子商务有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海就近网络技术有限公司,移动互联网 · 电子商务,IT技术
上海,上海,江苏嬉戏谷科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海邑智信息科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,蜀海（北京）投资有限公司,电子商务 · O2O,IT技术
上海,上海,深圳市奥拓电子股份有限公司,硬件 · 金融,"金融财经,电子制造"
上海,上海,上海厚本金融信息服务有限公司,金融,金融财经
上海,上海,钢钢网电子商务（上海）有限公司,电子商务,IT技术
上海,上海,上海助医信息网络有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
上海,上海,云汉芯城（上海）互联网科技股份有限公司,电子商务,IT技术
上海,上海,上海网萌电子商务有限公司,电子商务,IT技术
上海,上海,上海网达软件股份有限公司,移动互联网 · 电子商务,IT技术
上海,上海,无锡英臻科技有限公司,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,上海银橙文化传媒股份有限公司,移动互联网 · 数据服务,IT技术
上海,上海,上海云汉电子有限公司,电子商务,IT技术
上海,上海,上海鱼影科技有限公司,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,上海长量基金销售投资顾问有限公司,金融,金融财经
上海,上海,上海通臻信息技术有限公司,移动互联网,IT技术
上海,上海,上海大桔信息技术有限公司,电子商务 · O2O,IT技术
上海,上海,上海极鲜网电子商务有限公司,移动互联网 · 电子商务,IT技术
上海,上海,慈术济生（上海）网络信息科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
上海,上海,上海卡伴汽车服务有限公司,O2O · 生活服务,"IT技术,生活服务"
上海,上海,上海赛为信息技术有限公司,移动互联网 · 其他,IT技术
上海,上海,上海芝麻开花医疗科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
上海,上海,北京爱奇艺科技有限公司,广告营销 · 文化娱乐,"金融财经,生活服务"
上海,上海,上海政凯信息科技有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
上海,上海,上海点客信息技术股份有限公司,移动互联网,IT技术
上海,上海,上海高欣计算机系统有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海优觉信息科技有限公司,移动互联网,IT技术
上海,上海,北京字节跳动科技有限公司,移动互联网 · 数据服务,IT技术
上海,上海,上海伊邦医药信息科技有限公司,电子商务 · 医疗健康,"IT技术,生活服务"
上海,上海,诺心食品（上海）有限公司,电子商务,IT技术
上海,上海,上海温尔信息科技有限公司,移动互联网,IT技术
上海,上海,翼集分电子商务（上海）有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海易所试网络信息技术股份有限公司,电子商务 · 广告营销,"IT技术,金融财经"
